Handle,Title,Body (HTML),Vendor,Standardized Product Type,Custom Product Type,Tags,Published,ID,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status,
"'ysl'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/15/32/78/68/15327868_26672904_2048.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"'ysl'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/15/32/78/68/15327868_26686833_2048.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"'ysl'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/15/32/78/68/15327868_26686835_2048.jpg,5,,,,,,,,,,,,,,,,,,,g,,,,
"'carolina-herrera'","'Carolina Herrera'","'Offering a completely customisable experience, Carolina Herrera's new beauty concept allows you to create bespoke make-up from start to finish. Begin by selecting your powder according to your desired texture and shade, then pair withthis elegant case design for a luxe aesthetic; complete with a key to exchange patterns, a sponge also comes included for easy application. Take personalisation to the next level by attaching a selection of charms via the gold-tone beetle ring.<br /><br />Please note that powders, charms and beetle ring are sold separately.'",Eslam Hosny M.,,"Herrera  Compact Case","Beauty, Make-Up, Face, Highlighters, Powders, Lips, Lipsticks",TRUE,https://www.harrods.com/en-bd/shopping/carolina-herrera-herrera-compact-case-15328581,Color,No Colour Available,Size,,,,,,,,deny,manual,'25',,TRUE,TRUE,,https://image.harrods.com/15/32/85/81/15328581_32123682_2048.jpg,1,,FALSE,,,,,,,"Herrera  Compact Case",,,FALSE,,,,,,https://image.harrods.com/15/32/85/81/15328581_32123682_2048.jpg,g,,,active,
"'carolina-herrera'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/15/32/85/81/15328581_32125244_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"'carolina-herrera'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/15/32/85/81/15328581_32123685_2048.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"'ysl'","'YSL'","'Drying to a true matte finish, YSL Tatouage Couture is the next generation of liquid lipsticks. Super colour pay-off comes courtesy of the pigment-packed formula which glides on seamlessly, while the bevelled applicator gives precision and coverage with a single swipe.'",Eslam Hosny M.,,"Tatouage Couture Matte Stain Lipstick","Beauty, Make-Up, Lips, Lipsticks",TRUE,https://www.harrods.com/en-bd/shopping/ysl-tatouage-couture-matte-stain-lipstick-15332338,Color,'212',Size,'OS',,,,,,,deny,manual,'16',,TRUE,TRUE,,https://image.harrods.com/15/33/23/38/15332338_26688412_2048.jpg,1,,FALSE,,,,,,,"Tatouage Couture Matte Stain Lipstick",,,FALSE,,,,,,https://image.harrods.com/15/33/23/38/15332338_26688412_2048.jpg,g,,,active,
"'ysl'",,,,,,,,,,'211',,,,,,,,,deny,manual,'16',,TRUE,TRUE,,https://image.harrods.com/15/33/23/38/15332338_26688413_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"'ysl'",,,,,,,,,,'216',,,,,,,,,deny,manual,'16',,TRUE,TRUE,,https://image.harrods.com/15/33/23/38/15332338_26684239_2048.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"'ysl'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/15/33/23/38/15332338_26687352_2048.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"'ysl'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/15/33/23/38/15332338_26687353_2048.jpg,5,,,,,,,,,,,,,,,,,,,g,,,,
"'ysl'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/15/33/23/38/15332338_26684243_2048.jpg,6,,,,,,,,,,,,,,,,,,,g,,,,
"'ysl'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/15/33/23/38/15332338_26684241_2048.jpg,7,,,,,,,,,,,,,,,,,,,g,,,,
"'carolina-herrera'","'Carolina Herrera'","'Offering a completely customisable experience, Carolina Herrera's new beauty concept allows you to create bespoke make-up from start to finish. Begin by selecting your lipstick refill according to your desired texture and shade, then pair with one of the 10 elegant caps for a luxe aesthetic. Take personalisation to the next level by choosing to hang a beetle or jasmine flower charm from the gold-tone bangle and accessorise your new go-to lip colour with one of these vibrant tassels.<br /><br />Please note that lipsticks, charms and caps are sold separately.'",Eslam Hosny M.,,"Herrera  Lipstick Case Tassel Charm","Beauty, Make-Up, Lips, Lipsticks",TRUE,https://www.harrods.com/en-bd/shopping/carolina-herrera-herrera-lipstick-case-tassel-charm-15335331,Color,'PINK',Size,'OS',,,,,,,deny,manual,'12',,TRUE,TRUE,,https://image.harrods.com/15/33/53/31/15335331_26684113_2048.jpg,1,,FALSE,,,,,,,"Herrera  Lipstick Case Tassel Charm",,,FALSE,,,,,,https://image.harrods.com/15/33/53/31/15335331_26684113_2048.jpg,g,,,active,
"'carolina-herrera'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/15/33/53/31/15335331_26687239_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"'carolina-herrera'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/15/33/53/31/15335331_26687240_2048.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"'charlotte-tilbury'","'Charlotte Tilbury'","'One of Charlotte Tilbury’s bestselling lip glosses, the Collagen Lip Bath is enriched with skincare ingredients for a euphoric wash of glow on the lips. The true beauty of this product lies in its formula; collagen and lip-plumping mustard sprout extract hydrate and enhance volume, while coconut oil and pearlescent pigments nourish, soften and leave your lips with a reflective shine.
'",Eslam Hosny M.,,"Collagen Lip Bath","Beauty, Make-Up, Lips, Lip Glosses",TRUE,https://www.harrods.com/en-bd/shopping/charlotte-tilbury-collagen-lip-bath-15395172,Color,No Colour Available,Size,'OS',,,,,,,deny,manual,'27',,TRUE,TRUE,,https://image.harrods.com/15/39/51/72/15395172_27039045_2048.jpg,1,,FALSE,,,,,,,"Collagen Lip Bath",,,FALSE,,,,,,https://image.harrods.com/15/39/51/72/15395172_27039045_2048.jpg,g,,,active,
"'charlotte-tilbury'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/15/39/51/72/15395172_27039046_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"'charlotte-tilbury'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/15/39/51/72/15395172_27038939_2048.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"'charlotte-tilbury'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/15/39/51/72/15395172_27039050_2048.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
,"'Givenchy'","'Rich in luxurious pigments, Le Rouge by Givenchy coats the lips with intense, long-lasting colour in a single stroke. An innovative beauty accessory that shapes and contours the lip beautifully, the easy-to-apply formula is lightweight, ultra-smooth and non-sticky. The emblematic leather case is available in a number of different hues that are inspired by a characteristic associated with that particular colour for a personalised finishing touch.
 Please note, lipstick sold separately.
'",Eslam Hosny M.,,"My Rouge Lipstick Case","Beauty, Make-Up, Lips, Lipsticks",TRUE,https://www.harrods.com/en-bd/shopping/givenchy-my-rouge-lipstick-case-15399782,Color,No Colour Available,Size,'OS',,,,,,,,,'5',,,,,https://image.harrods.com/15/39/97/82/15399782_27054852_2048.jpg,1,,FALSE,,,,,,,"My Rouge Lipstick Case",,,FALSE,,,,,,https://image.harrods.com/15/39/97/82/15399782_27054852_2048.jpg,,,,active,
"'estee-lauder'","'Estée Lauder'","'You don’t have to be a beauty expert to know that your choice of lipstick can completely transform a make-up look. Estée Lauder’s Pure Color Envy Hi-Lustre Lipstick does this and more with a nourishing formula that saturates lips with lustrous colour, while sculpting them at the same time. Boasting a volumising finish, it features a shaped bullet that follows the natural curves of your lips for effortless application.
'",Eslam Hosny M.,,"Pure Color Envy Hi-Lustre Lipstick","Beauty, Make-Up, Lips, Lipsticks",TRUE,https://www.harrods.com/en-bd/shopping/estee-lauder-pure-color-envy-hi-lustre-lipstick-15421771,Color,'Angel Lips',Size,'OS',,,,,,,deny,manual,'29',,TRUE,TRUE,,https://image.harrods.com/15/42/17/71/15421771_27294238_2048.jpg,1,,FALSE,,,,,,,"Pure Color Envy Hi-Lustre Lipstick",,,FALSE,,,,,,https://image.harrods.com/15/42/17/71/15421771_27294238_2048.jpg,g,,,active,
"'estee-lauder'",,,,,,,,,,'Show Off',,,,,,,,,deny,manual,'29',,TRUE,TRUE,,https://image.harrods.com/15/42/17/71/15421771_27294245_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"'estee-lauder'",,,,,,,,,,'Demand',,,,,,,,,deny,manual,'29',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'estee-lauder'",,,,,,,,,,'Tempt Me',,,,,,,,,deny,manual,'29',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'estee-lauder'",,,,,,,,,,'Sweet Crush',,,,,,,,,deny,manual,'29',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'estee-lauder'",,,,,,,,,,'Slow Burn',,,,,,,,,deny,manual,'29',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'estee-lauder'",,,,,,,,,,'Plum Bite',,,,,,,,,deny,manual,'29',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'estee-lauder'",,,,,,,,,,'Hot Kiss',,,,,,,,,deny,manual,'29',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'estee-lauder'",,,,,,,,,,'Pink Parfait',,,,,,,,,deny,manual,'29',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'estee-lauder'",,,,,,,,,,'Candy',,,,,,,,,deny,manual,'29',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'","'MAC'","'Achieve a high-impact look with argan oil-fortified moisture courtesy of the MAC Love Me Lipstick. Formulated with lightweight oils and specialised waxes, it glides bright and smooth colour on in a single swipe. An array of  reds, plums and nudes guarantees the perfect match for every skin tone.
'",Eslam Hosny M.,,"Love Me Lipstick","Beauty, Make-Up, Lips, Lipsticks",TRUE,https://www.harrods.com/en-bd/shopping/mac-love-me-lipstick-15676816,Color,'As If I Care',Size,'OS',,,,,,,deny,manual,'9',,TRUE,TRUE,,https://image.harrods.com/15/67/68/16/15676816_28530867_2048.jpg,1,,FALSE,,,,,,,"Love Me Lipstick",,,FALSE,,,,,,https://image.harrods.com/15/67/68/16/15676816_28530867_2048.jpg,g,,,active,
"'mac'",,,,,,,,,,'Dgaf',,,,,,,,,deny,manual,'9',,TRUE,TRUE,,https://image.harrods.com/15/67/68/16/15676816_28530869_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'E For Effortless',,,,,,,,,deny,manual,'9',,TRUE,TRUE,,https://image.harrods.com/15/67/68/16/15676816_28527449_2048.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'My Little Secret',,,,,,,,,deny,manual,'9',,TRUE,TRUE,,https://image.harrods.com/15/67/68/16/15676816_28530871_2048.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Bated Breath',,,,,,,,,deny,manual,'9',,TRUE,TRUE,,https://image.harrods.com/15/67/68/16/15676816_28527448_2048.jpg,5,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Nine Lives',,,,,,,,,deny,manual,'9',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Pure Nonchalance',,,,,,,,,deny,manual,'9',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Tres Blase',,,,,,,,,deny,manual,'9',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Mon Coeur',,,,,,,,,deny,manual,'9',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Shamelessly Vain',,,,,,,,,deny,manual,'9',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'mac'",,,,,,,,,,'Killing Me Softly',,,,,,,,,deny,manual,'9',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'charlotte-tilbury'","'Charlotte Tilbury'","'Treat dry lips to a hit of much-needed hydration with Charlotte Tilbury's Magic Lip Oil Crystal Elixir. Supercharged with a blend of potent plant extracts from aloe vera to alpine rose, the formula soothes and smooths, visibly improving texture and boosting softness for a whole 24 hours. Roll it on throughout the day as well as before bed to keep your lips in their very best condition.'",Eslam Hosny M.,,"Lip Oil (8Ml)","Beauty, Make-Up, Lips, Lip Care",TRUE,https://www.harrods.com/en-bd/shopping/charlotte-tilbury-lip-oil-8ml-15775515,Color,No Colour Available,Size,,,,,,,,deny,manual,'29',,TRUE,TRUE,,https://image.harrods.com/15/77/55/15/15775515_28701826_2048.jpg,1,,FALSE,,,,,,,"Lip Oil (8Ml)",,,FALSE,,,,,,https://image.harrods.com/15/77/55/15/15775515_28701826_2048.jpg,g,,,active,
"'charlotte-tilbury'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/15/77/55/15/15775515_28701829_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"'charlotte-tilbury'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/15/77/55/15/15775515_28701830_2048.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"'charlotte-tilbury'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/15/77/55/15/15775515_28701827_2048.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"'uoma-beauty'","'Uoma Beauty'","'Curating a collection of cosmetics that rewrite the rules of inclusivity and innovation, UOMA brings professional-level artistry to your fingertips with revolutionary products such as the Boss Gloss Pure Colour lip gloss. Instantly soaking your lips in bold colour, the vegan formula is enriched with softening lychee extract that protect your lips from UV irradiation while maintaining a glass-like finish.'",Eslam Hosny M.,,"Uoma Boss Gloss Pure Colour Rose 20","Beauty, Make-Up, Lips, Lip Glosses",TRUE,https://www.harrods.com/en-bd/shopping/uoma-beauty-uoma-boss-gloss-pure-colour-rose-20-15908511,Color,'PINK',Size,'OS',,,,,,,deny,manual,'5',,TRUE,TRUE,,https://image.harrods.com/15/90/85/11/15908511_29253890_2048.jpg,1,,FALSE,,,,,,,"Uoma Boss Gloss Pure Colour Rose 20",,,FALSE,,,,,,https://image.harrods.com/15/90/85/11/15908511_29253890_2048.jpg,g,,,active,
"'uoma-beauty'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/15/90/85/11/15908511_29253898_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"'uoma-beauty'","'Uoma Beauty'","'Made for the modern-day woman who loves nothing more than to stand out from the crowd, Uoma Beauty’s Double Take Contour Stick ensures you radiate confidence. A double-ended design, the contour stick and highlighter blend easily to enable you to strobe and sculpt your complexion with ease, creating looks that range from subtle to dramatic.'",Eslam Hosny M.,,"Double Take Contour Stick","Beauty, Make-Up, Lips, Lipsticks",TRUE,https://www.harrods.com/en-bd/shopping/uoma-beauty-double-take-contour-stick-15908550,Color,'White Pearl',Size,'OS',,,,,,,deny,manual,'10',,TRUE,TRUE,,https://image.harrods.com/15/90/85/50/15908550_29251891_2048.jpg,1,,FALSE,,,,,,,"Double Take Contour Stick",,,FALSE,,,,,,https://image.harrods.com/15/90/85/50/15908550_29251891_2048.jpg,g,,,active,
"'uoma-beauty'",,,,,,,,,,'Honey Honey',,,,,,,,,deny,manual,'10',,TRUE,TRUE,,https://image.harrods.com/15/90/85/50/15908550_29253801_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"'uoma-beauty'",,,,,,,,,,'Bronze Venus',,,,,,,,,deny,manual,'10',,TRUE,TRUE,,https://image.harrods.com/15/90/85/50/15908550_29253806_2048.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"'uoma-beauty'",,,,,,,,,,'Brown Sugar',,,,,,,,,deny,manual,'10',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'uoma-beauty'",,,,,,,,,,'Black Pearl',,,,,,,,,deny,manual,'10',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'uoma-beauty'","'Uoma Beauty'","'Curating a collection of cosmetics that rewrite the rules of inclusivity and innovation, UOMA brings professional-level artistry to your fingertips with revolutionary products such as the Boss Gloss Pure Colour lip gloss. Instantly soaking your lips in bold colour, the vegan formula is enriched with softening lychee extract that protect your lips from UV irradiation while maintaining a glass-like finish.'",Eslam Hosny M.,,"Uoma Boss Gloss Pure Colour Class 20","Beauty, Make-Up, Lips, Lip Glosses",TRUE,https://www.harrods.com/en-bd/shopping/uoma-beauty-uoma-boss-gloss-pure-colour-class-20-15908565,Color,'Ambition',Size,'OS',,,,,,,deny,manual,'5',,TRUE,TRUE,,https://image.harrods.com/15/90/85/65/15908565_29251878_2048.jpg,1,,FALSE,,,,,,,"Uoma Boss Gloss Pure Colour Class 20",,,FALSE,,,,,,https://image.harrods.com/15/90/85/65/15908565_29251878_2048.jpg,g,,,active,
"'uoma-beauty'",,,,,,,,,,'Zero Fk',,,,,,,,,deny,manual,'5',,TRUE,TRUE,,https://image.harrods.com/15/90/85/65/15908565_29253766_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"'uoma-beauty'",,,,,,,,,,'Passion',,,,,,,,,deny,manual,'5',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'uoma-beauty'",,,,,,,,,,'Class',,,,,,,,,deny,manual,'5',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'uoma-beauty'",,,,,,,,,,'Sass',,,,,,,,,deny,manual,'5',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'uoma-beauty'",,,,,,,,,,'Cray Cray',,,,,,,,,deny,manual,'5',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'uoma-beauty'",,,,,,,,,,'No Stoppin',,,,,,,,,deny,manual,'5',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'decorte'","'Decorté'","'Injected with collagen to deliver a lasting plumping effect to your lips, Decorté’s AQ lipstick enlivens your face with an intensely coloured satin finish. Presented in an extensive collection of 30 shades from nudes and corals to reds and pinks to suit every skin tone, this easy-to-apply formula features a convenient magnetic closure for safe storage.'",Eslam Hosny M.,,"Decorte Aq Lipstick 27 Honey Beige 20","Beauty, Make-Up, Lips, Lipsticks",TRUE,https://www.harrods.com/en-bd/shopping/decorte-decorte-aq-lipstick-27-honey-beige-20-16021266,Color,'10 Lazy Pink',Size,'OS',,,,,,,deny,manual,'15',,TRUE,TRUE,,https://image.harrods.com/16/02/12/66/16021266_29751882_2048.jpg,1,,FALSE,,,,,,,"Decorte Aq Lipstick 27 Honey Beige 20",,,FALSE,,,,,,https://image.harrods.com/16/02/12/66/16021266_29751882_2048.jpg,g,,,active,
"'decorte'",,,,,,,,,,'20 Lyrical Red',,,,,,,,,deny,manual,'15',,TRUE,TRUE,,https://image.harrods.com/16/02/12/66/16021266_29750182_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"'decorte'",,,,,,,,,,'02 Vivid Pink',,,,,,,,,deny,manual,'15',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'decorte'",,,,,,,,,,'30 Dark Grape',,,,,,,,,deny,manual,'15',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'decorte'",,,,,,,,,,'21 Ginger Red',,,,,,,,,deny,manual,'15',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'decorte'",,,,,,,,,,'03 Cranberry Pink',,,,,,,,,deny,manual,'15',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'decorte'",,,,,,,,,,'22 Fantasy Orange',,,,,,,,,deny,manual,'15',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'decorte'",,,,,,,,,,'11 Vintage Red',,,,,,,,,deny,manual,'15',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'decorte'",,,,,,,,,,'01 Flash Pink',,,,,,,,,deny,manual,'15',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'decorte'",,,,,,,,,,'13 Melrose Red',,,,,,,,,deny,manual,'15',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'decorte'",,,,,,,,,,'15 Lady Red',,,,,,,,,deny,manual,'15',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'decorte'",,,,,,,,,,'14 Tomato Red',,,,,,,,,deny,manual,'15',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'decorte'",,,,,,,,,,'16 Rosy Red',,,,,,,,,deny,manual,'15',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'decorte'",,,,,,,,,,'04 Freesia Pink',,,,,,,,,deny,manual,'15',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'decorte'",,,,,,,,,,'23 Sunny Sour Orange',,,,,,,,,deny,manual,'15',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'decorte'",,,,,,,,,,'06 Velour Pink',,,,,,,,,deny,manual,'15',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'decorte'",,,,,,,,,,'27 Honey Beige',,,,,,,,,deny,manual,'15',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'decorte'",,,,,,,,,,'28 Moon Beige',,,,,,,,,deny,manual,'15',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'decorte'",,,,,,,,,,'17 Poppy Pink',,,,,,,,,deny,manual,'15',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'decorte'",,,,,,,,,,'18 Bloom Red',,,,,,,,,deny,manual,'15',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'decorte'",,,,,,,,,,'19 Sky Red',,,,,,,,,deny,manual,'15',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'decorte'",,,,,,,,,,'05 Sangria Pink',,,,,,,,,deny,manual,'15',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'decorte'",,,,,,,,,,'07 Plum Rose',,,,,,,,,deny,manual,'15',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'decorte'",,,,,,,,,,'29 Barolo Rose',,,,,,,,,deny,manual,'15',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'decorte'",,,,,,,,,,'12 Lotus Pink',,,,,,,,,deny,manual,'15',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'decorte'",,,,,,,,,,'08 Gothic Red',,,,,,,,,deny,manual,'15',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'decorte'",,,,,,,,,,'25 Reddish Beige',,,,,,,,,deny,manual,'15',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'decorte'",,,,,,,,,,'09 Silky Pink',,,,,,,,,deny,manual,'15',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
"'decorte'",,,,,,,,,,'26 Chelsea Orange',,,,,,,,,deny,manual,'15',,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,
,"'YSL'","'Offering medium-to-full coverage with its highly pigmented formula, the Rouge Pur Couture lipstick has been a YSL classic since 1978. Available in a wardrobe of timeless and daring shades, this iconic product dresses your lips in a radiant, satin finish that makes a lasting impression.
'",Eslam Hosny M.,,"Rouge Pur Couture Lipstick","Beauty, Make-Up, Lips, Lipsticks",TRUE,https://www.harrods.com/en-bd/shopping/ysl-rouge-pur-couture-lipstick-16083590,Color,'137',Size,'OS',,,,,,,,,'16',,,,,https://image.harrods.com/16/08/35/90/16083590_30075880_2048.jpg,1,,FALSE,,,,,,,"Rouge Pur Couture Lipstick",,,FALSE,,,,,,https://image.harrods.com/16/08/35/90/16083590_30075880_2048.jpg,,,,active,
"'dior'","'DIOR'","'The Dior Addict Lip Maximizer is enriched with collagen that contains a blend of marine-based fillers to leave lips feeling instantly smoother, moisturised and appearing plumper. The glossy formula glides on with ease, infused with a light vanilla-mint scent for an addictively fresh sensation.
'",Eslam Hosny M.,,"Dior Addict Lip Maximizer","Beauty, Make-Up, Lips, Lip Glosses",TRUE,https://www.harrods.com/en-bd/shopping/dior-dior-addict-lip-maximizer-16123541,Color,'013 Beige',Size,'OS',,,,,,,deny,manual,'30',,TRUE,TRUE,,https://image.harrods.com/16/12/35/41/16123541_33341327_2048.jpg,1,,FALSE,,,,,,,"Dior Addict Lip Maximizer",,,FALSE,,,,,,https://image.harrods.com/16/12/35/41/16123541_33341327_2048.jpg,g,,,active,
"'dior'",,,,,,,,,,'001 Pink',,,,,,,,,deny,manual,'30',,TRUE,TRUE,,https://image.harrods.com/16/12/35/41/16123541_33341329_2048.jpg,2,,,,,,,,,,,,,,,,,,,g,,,,
"'dior'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/16/12/35/41/16123541_33340930_2048.jpg,3,,,,,,,,,,,,,,,,,,,g,,,,
"'dior'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/16/12/35/41/16123541_33342179_2048.jpg,4,,,,,,,,,,,,,,,,,,,g,,,,
"'dior'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/16/12/35/41/16123541_33340936_2048.jpg,5,,,,,,,,,,,,,,,,,,,g,,,,
"'dior'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/16/12/35/41/16123541_33340935_2048.jpg,6,,,,,,,,,,,,,,,,,,,g,,,,
"'dior'",,,,,,,,,,,,,,,,,,,deny,manual,,,TRUE,TRUE,,https://image.harrods.com/16/12/35/41/16123541_33340942_2048.jpg,7,,,,,,,,,,,,,,,,,,,g,,,,
